population,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag
signal,214.97591015650866,58.888931150767014,401.41290788417325,105.65782330417473,-9.911015816715468,4.100817598266281
field_control,336.06067561287654,78.58505008668901,401.41290788417325,64.86796889561964,43.07074474134542,4.412562955579501
projection_control,338.06465260210496,75.7752930855835,101.28137070087075,-26.07396071951804,-5.3013174922564845,6.952920470671118
signal,235.4877853300345,-33.4197702346362,963.047477799574,231.91250432971356,30.815551676360958,2.046609907650864
field_control,12.593474465815282,33.75089084838259,963.047477799574,-62.47928311478993,-2.434689519112366,2.5200071246299105
projection_control,210.13689158329097,33.31677911274532,578.1097953694057,0.5472082051136975,61.955342841876174,3.1281964018696873
signal,320.0860526184036,-14.813049528009667,389.03665050161305,-29.356017235752397,2.825333872600441,4.522291448707874
field_control,276.9232332749176,-24.08717135453927,389.03665050161305,36.01182033769622,47.97923584115512,4.09313666309461
projection_control,81.45807480114703,17.195612170511005,93.2940328713181,-9.37965040300405,-6.134189482040037,7.7547969535814065
signal,208.3704316242986,-7.807556342788148,401.9186944988169,99.63353459859148,-18.27611203374815,3.8755367804996803
field_control,260.18182009606574,-30.689283061764556,401.91869449881693,25.49942276747131,-65.20493235306367,3.6316710447723466
projection_control,56.232542855015744,28.407479572203403,1063.8763823527497,-173.17750822140636,-65.91865670057406,2.4762035978833654
signal,227.66087675821944,-6.9607870156118326,744.7042572077324,188.7736004344364,-32.33590919721402,2.3888665803122673
field_control,347.0232331397834,-34.37925702152565,744.7042572077326,-54.99423599384725,40.13059111043365,2.3243239007177934
projection_control,356.6444965436757,7.063493331218604,223.14531784329256,7.055143330851378,41.121271900049166,4.859607372377311
signal,56.33161776129621,13.054581602137882,431.540223203869,-103.30328583392114,-12.766486069018363,4.093632456160831
field_control,335.0560400397157,-46.60293372093536,431.540223203869,38.56480666678342,67.91519552230463,3.1988390318952717
projection_control,173.94511079292064,-71.02581341349652,412.38480634916385,-42.950414119958936,-32.5148112743123,4.378110864460168
signal,170.61163924179698,62.39358175647813,460.05994220819616,84.6361287627695,64.06235530363327,3.963512465121755
field_control,274.4037223359094,5.892429138715749,460.05994220819605,15.44881497854071,56.24544053996082,3.360828147278278
projection_control,147.04400930705373,-6.9902457442193855,169.65909062675314,5.118094707833583,-16.713526980475066,6.197614000653609
signal,257.9029603049156,-31.239365819687354,308.8272735935178,57.93887734620617,13.01731003587472,4.6020171733356
field_control,187.34715528573548,12.169282000876441,308.8272735935178,7.852759396332941,45.62294446894453,4.572068860363936
projection_control,38.126089585352744,16.49567702984708,1080.6417710758765,82.67501064222321,-224.7226006790427,1.915954751145314
signal,97.53937139389156,-49.200192185649094,297.257347925455,-33.963419523946975,-64.1431211511099,4.837244120404976
field_control,73.53631916406715,24.268003173395137,297.257347925455,-45.633292492509675,-1.8608342028383555,4.466440751854955
projection_control,143.23165308627378,-40.7286043595207,358.2669479101838,34.961833482820275,13.765641169951296,4.4204223798167
signal,72.81150498883257,-37.233089049173465,1310.4204680756707,-263.1674834600713,-186.3498600603585,1.4016405241784555
field_control,196.28485859720675,21.126406010250445,1310.4204680756707,-210.02082247627217,-308.3293463298732,1.3589059790781715
projection_control,51.32035981192161,-33.21274471584473,196.8161362575361,16.113920442090663,46.74201184959856,5.4692705208742085
signal,112.97765096078959,50.70086758423388,480.7090880306247,-19.573586994448227,83.64541369841983,3.6607478665677715
field_control,275.52671781107534,-24.540312600444103,480.7090880306247,85.76045468914901,-59.15315657602933,3.7384029621034176
projection_control,116.75857584654649,-10.940798174658344,559.0036095997378,-23.484451716054707,-41.61093312556139,3.4674172059851553
signal,86.94022607742005,16.9550653312977,302.7901182698874,-46.21342197593926,4.776118550046908,4.943788776726886
field_control,322.44091654964154,-19.83898235162305,302.7901182698874,21.943997724997647,-49.08333110105095,4.5030719345379815
projection_control,199.21362830991785,68.69260283400445,293.1209465297754,45.429650069088964,-55.03322714478908,4.100679204881939
signal,77.36854933310251,-25.352520843565834,381.05037621862186,-74.75103528986998,-43.15013501732277,4.282683526454069
field_control,284.2963233157976,21.286338590609997,381.05037621862186,-8.875033821312217,-94.78374257534719,3.7585393861238425
projection_control,323.2672728652039,4.784578298663801,347.19533172799896,-35.81212129978167,-4.802628909405909,3.7531425725661283
signal,152.94630343251131,39.18998804092796,164.92159065034542,21.071801501080675,16.17414943334935,5.862830094143439
field_control,70.29609666877943,-17.523967151884424,164.92159065034542,-14.275186855642344,14.18148872160801,5.897642325374196
projection_control,94.01847570390969,-39.902923580517474,633.872361826077,-20.553962675981236,-75.18027001764702,3.2249376166639125
signal,326.8218649980723,46.281165129497005,283.250583383875,-28.18418002170921,-60.7024538130191,5.1448546987240285
field_control,215.88707312210138,-35.082379933054106,283.250583383875,93.41747823885927,-54.402329029323916,4.46959878891433
projection_control,75.63858944844665,5.328198693637643,528.5096388381604,107.2506331223351,14.283472697595347,3.145273615696026
signal,182.54147282593857,43.870335695469436,766.8376896637807,168.14554030095684,44.186409474107926,1.867026137797857
field_control,119.58244543128852,-14.556092103501788,766.8376896637807,-56.58066335092385,68.30338603353913,2.4952468005415915
projection_control,329.9113960315438,-14.930972595816732,286.7643647413729,-23.396418077504876,-18.96734772673277,4.8553031399619
signal,67.65133709351629,56.91409842742796,1101.8023931221571,-248.46017806339867,104.71437132651731,2.405103436782368
field_control,3.3140402606314767,-27.118459071248296,1101.8023931221571,169.7916762772601,34.330905717647866,2.1923145326826887
projection_control,98.5105504298778,-4.324715818930109,839.4252525439465,87.33421755578875,-21.310309991915908,1.6274026963919264
signal,27.709800977114668,-29.70391098273368,292.8903337964526,-71.19933896775244,-9.564220573352422,4.154687076629965
field_control,72.07953688391979,-55.42404072980148,292.8903337964526,-82.62250523597099,15.756443206118295,4.585323213868333
projection_control,299.1417015798246,-7.516290552120565,207.09679580911933,-2.647511519846312,-4.231192961183065,5.5183682441427715
signal,250.61621224965307,30.669415608779314,1600.565335520039,335.106345704106,-199.42463277515728,0.7905051182535203
field_control,40.75943397604174,41.32106318704019,1600.565335520039,121.21513791144291,219.20363405743868,1.5099202316895326
projection_control,129.753657770935,-15.270770100964016,334.9634810866018,21.345069871301035,-11.340173904034408,4.260671384576396
signal,137.80755519709962,-4.526547799202139,327.2563166431182,19.687645737299516,-23.71443541888511,4.413284549549437
field_control,303.37888447420863,44.9284153010615,327.2563166431182,78.44251499887251,-36.47570502957987,4.855050606189348
projection_control,355.83155782685316,41.93516090451891,261.21708865612413,-46.02310065711337,-20.263502548138806,5.512620398240614
signal,295.8591407707293,43.15678615875074,102.39964338320613,2.48247580663297,-22.379968020848313,6.904563577934807
field_control,93.06225077321231,-34.09034159499309,102.39964338320613,-23.36513538976325,9.26742219867853,6.774716186579543
projection_control,75.17913677805238,74.23519355119973,343.6944582186531,38.90476496855647,-58.520151900652536,4.471991421359557
signal,237.4238767106773,27.19249069273556,333.68489428372754,79.42061743495287,-27.329322788793785,4.68524057777073
field_control,102.49126879951997,-60.51162649923256,333.68489428372754,27.437588796915477,35.654897243425516,4.049980135838031
projection_control,242.23380069530867,-36.73627333948224,189.2732535402638,31.58111525689065,31.2504457749605,5.841663381724686
signal,286.6469221948927,33.5658423000685,468.84263956070953,37.72469110485972,-85.8494476909719,3.327513502738956
field_control,345.5771658475983,28.532349874060408,468.84263956070953,-72.72339483728423,-29.914852551066904,3.6290982397459683
projection_control,167.03341134007945,-19.712824907789784,458.09565191078343,66.07377704026987,64.85071752725055,3.872853321989988
signal,97.90057419064155,18.199321891844914,292.373560452513,-31.12244626920986,9.571760376242077,4.74853956272055
field_control,136.47122029758677,-35.235797878088015,292.37356045251306,-16.430842258214398,31.31940725997874,5.016307846494698
projection_control,236.42261449977886,31.920720591659972,1055.5216818161477,189.7890878417674,178.62666734848543,1.7518937656712714
signal,249.2492120859809,-40.17635754997107,413.0382300062408,82.76828868087266,29.430867475552215,3.7465851157344474
field_control,3.450830451982041,-12.305784195791693,413.0382300062408,-71.1985682780548,-16.697328163020117,3.772991473331767
projection_control,294.1106066178612,-46.179228540823125,158.59524703118976,-21.84295156594115,1.5328331786477565,6.0040248996117604
signal,95.06231448973877,5.1667043461383235,352.718936604144,-43.23981627712991,-12.863700867613613,4.3513984113708215
field_control,102.18461340460915,-60.660244270894054,352.71893660414395,17.51348580158963,-20.398450037791648,4.53528320704824
projection_control,244.69099806000432,43.942626633370494,616.8621021172881,-65.14655065680861,118.03769280216767,3.0184286347997724
signal,338.06465260210496,75.7752930855835,101.28137070087075,-14.93974544359486,-22.190237801509184,6.952920470671118
field_control,42.94784901665248,-33.19298912209529,101.28137070087075,30.9149739305316,8.62917369040167,7.334884145351308
projection_control,78.73552811648997,35.91063484035408,879.7580590132379,-12.154836882235449,-61.993280225908876,2.1714032554994676
signal,229.09474135201478,61.01849210713636,470.6260993434899,122.04112864827705,-38.01647294558601,3.664500655695848
field_control,37.011082224907426,35.85984860575721,470.6260993434899,-121.31713776426042,59.057531143870975,3.404412264782173
projection_control,254.66292001185397,20.666991816145405,1025.828743457435,75.31621957758236,-52.84698192854453,2.069754278727695
signal,116.82424806312316,-66.01508720122595,81.76131636494436,-2.8489376828216875,-20.674309106109625,7.272283175114422
field_control,27.895424448869825,37.50227241611938,81.76131636494435,-15.764738727574565,2.8609456042174464,7.234445298367151
projection_control,317.4086202636629,-11.188627644779096,470.0792912983054,-21.76698557889722,-20.28024921772885,3.859684037121662
signal,97.02427042521815,-42.09565646079733,130.89604185085977,-14.871764571709596,-25.456020395769148,6.262348244108925
field_control,213.5734092631358,-35.86167212989034,130.89604185085977,0.037331711569179804,-39.68753696634565,6.629166038775852
projection_control,99.74492989682386,-30.35255504048525,1046.5345326831257,42.499206677183764,180.56961030311118,1.8924803732211959
signal,68.73357062579166,-47.43771256395531,701.0302288898117,-155.70626147361614,-95.03494615744177,2.857498027021254
field_control,68.16518050674911,-19.157879622813276,701.0302288898117,85.9649700488812,102.68098634297495,2.8168705377054972
projection_control,345.52476734574606,0.7930490972805982,216.08967194274317,33.4022230507648,-15.493691861408667,5.574881538356558
signal,250.070745201742,26.869493656359968,1109.4636138131025,233.86859988005858,-131.3264203673672,2.0575493337551425
field_control,130.04740585476375,-47.014238520873555,1109.4636138131025,86.9062728153189,191.14794204174677,1.5686162240652253
projection_control,222.15813999431626,33.082287664268854,850.7415173185304,-205.98519941677316,-36.426929580795836,2.854172015635285
signal,78.73762067925382,39.46232209187772,951.0085998418234,-168.74293149200574,73.50688499710525,1.9295939786342167
field_control,310.326377806806,-58.39210667839388,951.0085998418234,-85.0936384131159,5.455628523969252,2.003423644457695
projection_control,268.94817616645037,-5.814064879762281,149.73896886379205,-2.270495241746752,-11.880270661636331,5.963902388894148
signal,214.30917573389607,-34.95810171039539,1833.1169285294006,459.08746547049634,-65.64590371246197,0.42341889628111584
field_control,152.76173032665923,79.84793893793432,1833.1169285294006,288.0362255258061,-258.3439277965315,0.662893293834763
projection_control,165.03531268731768,-63.64837462857604,502.808021938578,98.28282389625753,-80.78183914647023,3.043819292035953
signal,95.26860969312864,0.6706845262045994,977.4869563812712,-117.3466039154583,-57.867132871328764,2.23348319536936
field_control,329.6488860185895,18.130833592884112,977.4869563812712,160.93516684339846,13.492584852533568,1.5799888181811708
projection_control,80.75468118726944,62.633485321303894,928.4420738801409,213.7834879633235,-13.676781492795634,2.1524204243712033
signal,238.30882012579264,42.95361516565128,268.9735655782089,61.4845898941822,-30.259945573506606,4.841700831469062
field_control,179.25769922241827,4.8296218870804255,268.9735655782089,14.552514803553562,59.116812312531394,5.081144931331178
projection_control,315.04810270361475,-42.42313537716137,189.71427120830108,-24.085054596198383,-0.9181069483649518,5.159259386368351
signal,293.3783022745941,27.749259951303248,1097.9332579526247,60.25532796132268,-173.02959156497934,2.046269736819734
field_control,143.58118134231208,32.07284293405229,1097.9332579526247,350.61787323097116,-78.12631320773703,1.6535126399421909
projection_control,20.223387845078044,79.8390363518371,996.0772216462913,34.68108299906559,-90.80851495442248,2.4541781670827194
signal,280.08908753207515,4.845802135814886,534.3322278477348,56.56347196413513,-40.15815528922388,3.0892039903938353
field_control,270.1400137526526,42.85570328094683,534.3322278477348,-120.63174491910499,-14.530049894916672,2.5258282872657496
projection_control,200.3272694455759,-3.0025466786375263,645.0254436439207,-97.9230225440137,-43.745961895937626,3.162724866433845
signal,273.90647913508144,10.410266387658702,172.43488567188473,20.45254479021107,-15.206610253517358,5.28304265523945
field_control,26.34303555648075,37.837896009506665,172.4348856718847,5.672859300381492,-29.72365224981033,5.8097130423736445
projection_control,58.68688097335903,-62.215220130915135,153.32066065509093,-34.26231287453775,2.923208662367904,6.301617237049154
signal,67.58006604921074,0.9580927553058689,1678.4016811739725,-367.17859181903265,-88.05067349474544,0.715619246144469
field_control,32.212217873670255,-75.22193260408217,1678.4016811739725,56.93215520584958,13.143196895674835,0.6530490930243171
projection_control,240.06506087003692,79.61538326498503,196.10885436372573,-47.950111786877265,-11.579543195478053,5.9573393649225395
signal,31.818580914426743,-23.885054866349364,191.45087340453037,-50.33360564836704,-8.508067864594604,5.3598074574581975
field_control,234.71053701226577,-38.78385659028185,191.4508734045304,-47.859248648251004,8.521573160453066,6.0963598979285045
projection_control,335.35976915141316,11.613114562063215,797.4170452009125,-114.38459351968929,11.338293820731941,2.5923266059445322
signal,251.6215782554588,7.4721340892490735,575.8069073274361,123.17302595441554,-35.4572376085264,3.174979128323276
field_control,175.29865676612937,18.04781699716897,575.8069073274361,3.9756197717869606,38.48225372610416,3.0229821420713754
projection_control,226.88899900421683,-68.07589307454896,128.69288262896825,-24.792515285614463,13.421975547114998,6.2901144539310625
signal,132.60499696596648,22.195656940150766,887.8065099544638,30.69179825558034,48.67168571824371,2.0673548096153773
field_control,284.54949011491567,-14.387661790175141,887.8065099544638,89.39404612702968,-185.8322151767916,1.9291153648229111
projection_control,311.1959688726111,16.537991410578606,502.4968248301359,-9.978110361924296,-59.880074539042006,3.3978075793662526
signal,155.64464150520502,48.30065884431839,260.9555868371439,35.409857540839276,35.3003546959623,5.139472089568661
field_control,329.8575014436713,74.78881703480808,260.9555868371439,-32.40863879521128,86.61471924002211,5.069546805156332
projection_control,177.32486547118714,32.95805746278077,605.3764106478097,0.24176731605895513,118.6931002167527,3.0033126595526625
signal,11.213673405620781,15.81801099674059,300.9391606156452,-69.87492230887668,-20.068701023745984,4.521161394791593
field_control,139.8120759617571,19.317921379109677,300.9391606156452,-63.05475602859582,75.82541672767812,4.409472263116074
projection_control,334.49022720556655,-57.76671324938543,1039.9983153167655,-139.87416922685702,-125.49013893356278,1.62351821231813
signal,93.44752173901772,31.482833096691326,150.87210991082,-19.85822173973257,12.147743635888997,6.15209753018815
field_control,214.70760957047264,65.93701999228048,150.87210991082,-31.793036300940816,-13.378142617081348,5.87311832018031
projection_control,123.38313315404659,-23.82193716999321,185.15398859569885,-5.64869195630772,-23.83184689553735,5.847755187789795
signal,12.123505394807049,-42.832448441933785,238.62149719879812,-57.434713528894946,10.188472941374359,5.1587425360270425
field_control,180.25078600631153,-36.66298417381337,238.62149719879812,34.83180897916513,-23.910887053861064,5.264302583342081
projection_control,51.42310733315947,37.09039144943789,345.5138932955403,27.30448403430853,-21.99050599290261,4.881154243763624
signal,316.50687813644913,-4.409540598619222,198.1434549761329,-11.351454192084523,-6.395687740889194,5.57358787070859
field_control,353.37983603127583,46.71180589159811,198.1434549761329,-27.19116445003791,-6.621725465843667,5.202961150618065
projection_control,162.0211101934411,46.64341104821281,430.7832014812922,-37.98467441287146,67.20397067299109,3.826461963407739
signal,87.62280595867097,-78.9131310289058,575.5922227914675,-85.3927904862779,-121.33038671844078,3.192186680547347
field_control,299.1903866483742,-20.93418917572467,575.5922227914674,-68.84859307629961,-98.88501688956016,2.7622433162240037
projection_control,245.58900813183556,-76.07539350723088,298.7351922365253,43.15638673530169,-51.76909428730007,4.976668254550668
signal,200.64138104628287,-30.440430773667188,736.018101408703,182.69658976293076,-55.56425132803563,2.8187377302369323
field_control,328.22557497984724,78.27369795878815,736.018101408703,181.68928057855953,107.36415144743482,3.1833569237421395
projection_control,261.0021874676827,34.92868429391418,324.6893368291921,58.38293765322103,-20.898575226675103,4.66061335604823
signal,14.03255543800695,26.931403474312567,229.53878121228203,-56.52268213035641,-19.455795032213338,4.957023103217343
field_control,91.5624315279375,-43.20593839344258,229.53878121228203,70.13787950558348,-19.363800674179053,5.369569264645278
projection_control,43.16079365017635,33.21342776508908,793.106296020574,-84.93953617616525,-114.89223525869073,2.528802649965099
signal,240.06506087003692,79.61538326498503,196.10885436372573,46.97200840254326,-23.31390309328831,5.9573393649225395
field_control,278.10951233853393,1.8727387504202127,196.10885436372573,-48.20511893655504,-16.194011334614483,5.458251201428065
projection_control,155.24419312496084,-55.67115279210302,107.58374692994516,1.734759784181406,-12.803827819034739,6.360301616863809
signal,116.28984447147378,-53.287361720060794,39.938754298630975,-1.059848598681731,-9.164597356896822,8.922066210116167
field_control,95.57036099915362,35.851684411215004,39.938754298630975,-9.3904239965013,-6.452141320263802,8.991984262216148
projection_control,293.08524681281824,-40.76446364525002,105.51863922110671,-9.460830792158678,6.3683245402725905,6.885268552941607
signal,323.25090730475966,-11.362246141501775,448.40541447268276,-44.432396238919104,2.5039297030159777,3.3481810184379803
field_control,75.14731203422035,-7.742142291137552,448.40541447268276,32.70657638173713,-62.932444537686564,3.8934050672424316
projection_control,280.87655347282805,25.906758449698255,468.5087708466397,77.49280352158537,-24.03435173468126,3.7450045795985285
signal,319.72254801625286,36.88006383967976,483.02733543920203,-33.13721438746574,-93.01987263178736,3.636563462092762
field_control,339.9358174759983,-3.659785480778485,483.02733543920203,-72.2619501845453,-114.83611025035665,3.872142689879256
projection_control,350.4177428993356,-5.769133311856899,126.6587005941039,-9.001471580260493,-16.58563626279173,6.458653788195698
signal,117.10462261022921,-36.293996573675734,214.34861756874548,-7.387766123442585,-39.72750810833361,5.08904242079577
field_control,6.949590018431993,76.58411531186113,214.34861756874548,5.9880418348617885,45.290063245391,5.117603978135512
projection_control,85.73279531965068,39.6522980349324,1770.5912325763752,-111.94916559377008,281.93941747892757,0.9185192097190124
signal,324.34592244856844,6.325109568500795,512.2439765073207,-49.180286585059164,-44.82029100746806,3.6522160592472415
field_control,347.53993331883464,-8.591212736258187,512.2439765073207,31.58617135391411,-2.6730954254110486,3.5624596566842834
projection_control,47.945565240308426,-22.3599661073667,409.17456968874444,-72.96743602379922,50.08524349476867,3.324410863612269
signal,358.6167624595604,27.784193736691996,110.68027215558054,-21.824292019891757,-11.758664612692565,7.442530580952352
field_control,53.73428291597023,12.01361982605578,110.68027215558055,-19.25867883970407,-2.2264137875823002,6.627637655276566
projection_control,287.6968695977215,1.0188363178237143,176.7369474696435,-9.65337147750938,-8.812263463426804,6.262905965960918
signal,297.1496390846213,13.413134718640157,163.66127039089307,4.659338928760681,-17.5217052932281,5.694298782606562
field_control,294.9977094455765,-62.989167890621275,163.66127039089307,-44.371803280993376,-18.402137136693465,5.873576036720129
projection_control,295.6998106442499,-21.665437412066694,382.16483687474687,1.7791867448717593,17.78952292289951,4.0157232844074775
signal,304.1536851918824,-38.605200592495954,435.3318224872759,-6.6246102918278655,56.071527899665625,3.9056096250866683
field_control,99.3321191045171,43.19002309977958,435.3318224872759,-105.86944352248138,35.29715526422133,3.854105785358944
projection_control,69.79070445728136,-22.108872390162293,769.7709890705964,1.8782221253316593,-76.35083964203699,2.602674834081795
signal,89.64314499927237,-16.811914498455565,229.38867616682367,-33.771418258020645,-26.790778490294194,4.670488448231213
field_control,126.25283787506187,17.23767295619654,229.38867616682361,11.59689980218852,23.737573385213555,5.1951365529268
projection_control,339.009115196891,85.34047604620677,911.661659233403,30.917530298816168,192.78641321183648,2.5152927376465573
signal,207.61286358879227,34.58189198364114,227.23691724612274,57.148043516045675,-4.440910491127769,5.3537771243540755
field_control,78.03277607591458,-11.067177692885355,227.23691724612274,-8.994791640188202,-7.928845141189683,5.438275625012443
projection_control,128.47895106159967,57.72708949803451,189.76073128286504,-14.49547350802689,-9.429344549351416,6.093730020374361
signal,24.212129028252424,6.226147103448129,941.723491637151,-233.73102882025955,-60.39700771017671,1.8646688391119637
field_control,210.78505529318866,-75.38903663353585,941.723491637151,103.86770489158918,123.34853118395614,2.276508946786549
projection_control,350.8886145774785,6.627715183601116,740.2265418108918,-35.51336573842866,-102.68597792346567,2.606550004008013
signal,34.17045725580109,-81.70594928879243,132.986954848349,-35.263992986356136,-1.4241581833426658,6.19350440644775
field_control,125.31439710283466,10.564228666554733,132.98695484834903,-8.990429579104804,29.405351750460238,5.928504029166441
projection_control,180.5464657260599,44.79140420858213,367.5544700593264,50.864217280900284,-61.68295416015768,4.240968460375052
signal,359.6013403319846,31.46526204415576,379.5986826289351,-77.97527764912121,-45.291247044443914,3.7729905702040325
field_control,236.66149421807876,-77.0802914187273,379.59868262893514,-35.27730552287309,-55.71947747497049,3.696029555036348
projection_control,323.25090730475966,-11.362246141501775,448.40541447268276,-4.491176271731924,-44.24668049264319,3.3481810184379803
signal,117.59012979332793,-68.33795306440815,184.05018460566473,-5.153331888513079,-45.8211044980025,5.894964080875791
field_control,5.633034459143751,-86.02366115415613,184.05018460566473,11.495148172479588,-10.09857195483857,5.564403707631583
projection_control,311.79655633602044,18.48648956288988,356.70632623206234,8.811889200216099,-27.817277691664277,3.8914793765071676
signal,269.3462083375847,29.4370861127127,533.2094066569723,76.79767560695666,-78.34753092712134,3.6677022949884144
field_control,23.17495806541426,13.42646022955534,533.2094066569722,-92.06397301818687,-88.91632417844333,3.914098566478984
projection_control,240.19644138990515,-28.865708411417774,428.73651879001795,80.8106200965176,-49.21973266662187,4.314395926093603
signal,290.39941908965386,-36.51540379215357,138.1468627785574,7.826766703532019,16.776554245698716,6.305310430238825
field_control,35.878014983249514,-38.45983492088855,138.1468627785574,7.747605763772515,-35.35470588011039,6.042817316090791
projection_control,289.8325146584386,30.818931894813883,444.5307191019775,-41.45976465736457,-29.244221536953933,3.759942481974207
signal,308.8883775626025,66.36913928801816,467.955931119925,-10.142325653547445,-119.39363259394325,3.3896472077786184
field_control,150.8377267116832,-38.04097775628846,467.955931119925,-4.1301747985339015,22.008018557329535,3.5865084064955086
projection_control,301.4521487172542,-19.32811178976369,654.69579031109,22.878700894478133,-33.0893828335908,2.849720169601205
signal,359.14618706477637,-15.314580357031723,2203.3730450030685,-468.44841188252514,-13.886813445333313,0.7614167499280158
field_control,293.3266221575914,17.851026514345435,2203.373045003068,-268.6772316068558,-161.10723313922287,0.12365603100990122
projection_control,254.38675315633543,9.974910913157,216.8162452211684,3.861867278579959,33.75898210146297,5.445152277846138
signal,86.93873469247242,-20.25120371854037,130.87249607461666,-19.398210520405147,-14.1754518761808,6.1906350336595395
field_control,319.74404773621774,-63.20251693751451,130.87249607461666,-2.181213138703065,-2.4641105002707278,6.249544756759514
projection_control,189.96388783981016,-19.361263503576378,47.453416946058475,3.9055600744229877,-9.066892080284873,8.45208062440651
signal,14.526297669491896,-44.60570118953682,991.5189279995329,-238.95966143440685,36.17980452324686,1.369885263723192
field_control,88.13186642192427,-21.912418534760732,991.5189279995329,-31.60778941494612,247.53668259243878,2.0719668768729402
projection_control,358.6167624595604,27.784193736691996,110.68027215558054,4.380814929392016,24.365178672437647,7.442530580952352
signal,148.02894647805093,-22.879328173661047,533.9784221848681,52.81092664170692,-69.28158873369969,3.4998981642430476
field_control,206.77310072604502,-44.51823236969374,533.9784221848681,-64.41242702389381,109.56606952923258,3.7826146441146222
projection_control,204.47074703378894,-18.800787193264558,117.52810068761062,26.631384834399277,-11.598164888621561,6.423001971243752
signal,46.8290411384209,48.87718115416151,93.19592597931721,-23.978857313164056,1.046528778623947,6.821582959065417
field_control,276.61139736933615,9.227371074304044,93.19592597931721,-3.293801427211733,-24.586902276068756,7.2898058811220485
projection_control,299.7402383974072,25.38212368830353,156.691863408042,-7.9601323106366175,14.485174487051538,6.579179831050924
signal,8.073320098339842,83.0578411697106,92.66372465808527,-22.649105613538563,-10.136879305631092,7.462033873696644
field_control,103.97859477105914,18.87655798785886,92.66372465808527,-4.528565317261864,-18.506065928491715,6.924391947218764
projection_control,137.95753174101063,31.467567920268124,1091.7211223789218,59.4456789448781,111.1528757559019,1.7735437641540124
signal,129.753657770935,-15.270770100964016,334.9634810866018,8.438917183182236,-36.73120498713334,4.260671384576396
field_control,147.24278522505836,26.248915062490415,334.9634810866018,57.35489388775019,16.54860098130577,5.200981546819383
projection_control,263.77165821250094,17.15450489749191,550.1480952547804,62.19616560522358,83.56654124950076,3.307901948241448
signal,282.1457703870851,-5.899205183214184,299.2048264364604,28.948028669669334,-8.047889120047355,4.801270998162772
field_control,188.63071296685698,-29.310191673056355,299.20482643646034,51.44556559264781,-0.35457470706927624,4.64372899228785
projection_control,72.94774828872353,10.89166955410369,522.0816985697874,38.82144363852849,93.34516508214071,2.95222391220083
signal,203.82504884102548,26.36844932994221,420.36973505683034,103.21724832827397,-12.021900307608822,4.302292898903897
field_control,48.55494470689718,-55.23528252942886,420.36973505683034,-118.93228100019604,26.69354045865805,3.7086765080236153
projection_control,123.15874351089386,-7.998384491194396,360.66179379784063,-28.660912760369733,9.80471470501376,4.444691516895137
signal,112.60007611572746,50.56913736758398,562.5293970463371,-34.680950963690606,95.55409617749922,2.886616225439805
field_control,9.353625741280911,-57.419177931425914,562.529397046337,4.716270515768623,74.2605188499927,3.672902797229299
projection_control,81.38846556380257,-44.62052379224729,1074.2449051483418,-251.777055466308,-35.26747327330857,1.963075662694212
signal,235.56312197737907,10.724610749154829,524.3415697015585,128.45903001137972,-30.136699494856764,3.232147411412722
field_control,55.010091354581974,-8.493482227335495,524.3415697015585,74.37698542665586,130.75594522708258,3.261207365297298
projection_control,239.11897859602857,-56.946477815651704,264.3394021577514,49.89312248192628,-30.022800361532767,4.815219166507309
signal,83.52654491117187,-12.529872752335702,275.11740180126293,-44.38649991735499,-25.84115090238242,4.779708371342724
field_control,225.66730365127202,63.086236169360554,275.11740180126293,22.30385917597355,-56.14662911275858,5.301283789636076
projection_control,352.9327467391866,21.23756213706726,963.7232097825463,-57.98362871108991,53.758639709019796,1.9239478425279477
signal,5.177320585950608,-10.064477655341522,228.50795032454116,-50.699836951819584,-6.162862684344596,5.666758821776982
field_control,26.5025741521254,-34.37048826119706,228.50795032454116,6.647752974352395,44.64002150585806,4.944300588776679
projection_control,50.395455619834635,46.334399240689095,272.77490773612413,12.119587021221244,58.490529690064655,5.069722622768416
signal,275.1672191171138,23.03144705580434,205.3121755911486,25.591364702079467,-24.712704763113873,5.24041165950733
field_control,68.29069134604619,-29.111896719531554,205.3121755911486,23.411050043870045,29.17743972257763,5.866935591565873
projection_control,219.60267014861483,-41.60347645444865,695.8094225684935,-6.639983181020803,-170.94582771101443,2.7833565033789616
signal,224.54751055104325,-83.49575853070185,206.48624424367,52.60399813633883,9.414270779733632,5.247193266169773
field_control,121.62739885030935,-52.9606873651558,206.48624424367,-12.52811560047114,-25.365113509929312,5.485858674238983
projection_control,269.9920074427455,18.23753666854266,1364.5126037415607,153.86606846094267,173.76470638781,1.4362143226017223
signal,274.4289448203456,13.838070173133453,991.8850324375989,126.70778790882518,-89.80980640463032,2.161135488667377
field_control,28.03322315029188,12.189199627264907,991.8850324375989,124.01881001434519,-78.9482923473001,2.4050089858113646
projection_control,218.7909659144349,14.346873135246463,381.39348772276304,73.58632725857754,-59.1183904340837,3.2101911642890735
signal,14.017686007559618,-16.798933602175435,387.0793184187618,-89.20402683916338,-7.3833003569254165,3.8878315439890714
field_control,69.01173761818839,21.084582356772007,387.0793184187618,-49.25448430338599,-65.56654954141136,4.631529874312706
projection_control,242.05818358501327,-23.65376963172637,115.98208411761188,-15.44686110694137,9.884808604503819,7.294399924556693
